scratched,name,number,name,number,started_at,value,starting_price,amount,placement
f,narromine,2,bodice,7,2019-04-26 11:34:26.871968,2100,850,22399,11
f,narromine,2,bodice,7,2019-04-26 11:34:26.871968,2100,850,17899,11
f,narromine,2,bodice,7,2019-04-26 11:34:26.871968,950,850,20999,11
f,narromine,2,bodice,7,2019-04-26 11:34:26.871968,2300,850,11599,11
f,narromine,2,bodice,7,2019-04-26 11:34:26.871968,2100,850,17399,11
f,narromine,2,bodice,7,2019-04-26 11:34:26.871968,2100,850,17899,11
f,narromine,2,bodice,7,2019-04-26 11:34:26.871968,2100,850,17399,11
f,wagga,1,luvia,5,2019-04-26 11:34:26.871968,2600,1516,4000,0
f,wagga,1,luvia,5,2019-04-26 11:34:26.871968,2650,1516,3900,0
f,wagga,1,nicotic,11,2019-04-26 11:34:26.871968,1120,1304,9800,0
f,wagga,1,nicotic,11,2019-04-26 11:34:26.871968,1000,1304,3300,0
f,wagga,1,strikeman,13,2019-04-26 11:34:26.871968,2600,2380,2000,0
f,wagga,2,stardom mist,12,2019-04-26 11:34:26.871968,6100,7528,1600,0
f,wagga,2,stardom mist,12,2019-04-26 11:34:26.871968,6300,7528,1600,0
f,wagga,2,zarafah,14,2019-04-26 11:34:26.871968,1700,1143,6200,0
f,wagga,2,our romeo,6,2019-04-26 11:34:26.871968,3400,2900,3000,0
f,wagga,2,tocokoe,13,2019-04-26 11:34:26.871968,500,345,6300,2
f,hawkesbury,1,diva peron,8,2019-04-26 11:34:26.871968,1900,1200,6999,2
f,hawkesbury,1,diva peron,8,2019-04-26 11:34:26.871968,2100,1200,7099,2
f,hawkesbury,1,diva peron,8,2019-04-26 11:34:26.871968,1900,1200,6999,2
f,hawkesbury,1,diva peron,8,2019-04-26 11:34:26.871968,2100,1200,22399,2
f,hawkesbury,1,diva peron,8,2019-04-26 11:34:26.871968,1900,1200,6999,2
f,hawkesbury,1,diva peron,8,2019-04-26 11:34:26.871968,2100,1200,7099,2
f,hawkesbury,1,diva peron,8,2019-04-26 11:34:26.871968,1900,1200,6999,2
f,hawkesbury,1,diva peron,8,2019-04-26 11:34:26.871968,2100,1200,22399,2
f,hawkesbury,1,diva peron,8,2019-04-26 11:34:26.871968,1900,1200,6999,2
f,hawkesbury,1,diva peron,8,2019-04-26 11:34:26.871968,2100,1200,7099,2
f,hawkesbury,1,diva peron,8,2019-04-26 11:34:26.871968,1900,1200,6999,2
f,hawkesbury,1,diva peron,8,2019-04-26 11:34:26.871968,2100,1200,22399,2
f,hawkesbury,2,live the moment,6,2019-04-26 11:34:26.871968,800,440,10599,1
f,hawkesbury,2,live the moment,6,2019-04-26 11:34:26.871968,800,440,10599,1
f,hawkesbury,2,live the moment,6,2019-04-26 11:34:26.871968,800,440,17099,1
f,hawkesbury,2,live the moment,6,2019-04-26 11:34:26.871968,800,440,10599,1
f,hawkesbury,2,live the moment,6,2019-04-26 11:34:26.871968,800,440,10599,1
f,hawkesbury,2,live the moment,6,2019-04-26 11:34:26.871968,800,440,17099,1
f,hawkesbury,2,live the moment,6,2019-04-26 11:34:26.871968,800,440,10599,1
f,hawkesbury,2,live the moment,6,2019-04-26 11:34:26.871968,800,440,10599,1
f,hawkesbury,2,live the moment,6,2019-04-26 11:34:26.871968,800,440,17099,1
f,narromine,2,a krupt pick,6,2019-04-26 11:34:26.871968,500,460,13199,2
f,narromine,2,a krupt pick,6,2019-04-26 11:34:26.871968,600,460,12599,2
f,narromine,2,a krupt pick,6,2019-04-26 11:34:26.871968,700,460,16499,2
f,narromine,2,a krupt pick,6,2019-04-26 11:34:26.871968,950,460,15099,2
f,narromine,2,a krupt pick,6,2019-04-26 11:34:26.871968,950,460,9899,2
f,narromine,2,a krupt pick,6,2019-04-26 11:34:26.871968,1000,460,19999,2
f,narromine,2,a krupt pick,6,2019-04-26 11:34:26.871968,1000,460,19999,2
f,narromine,2,a krupt pick,6,2019-04-26 11:34:26.871968,500,460,13199,2
f,narromine,2,a krupt pick,6,2019-04-26 11:34:26.871968,700,460,16499,2
f,narromine,2,a krupt pick,6,2019-04-26 11:34:26.871968,950,460,15099,2
f,narromine,2,a krupt pick,6,2019-04-26 11:34:26.871968,600,460,12599,2
f,narromine,2,a krupt pick,6,2019-04-26 11:34:26.871968,1000,460,19999,2
f,narromine,2,a krupt pick,6,2019-04-26 11:34:26.871968,950,460,9899,2
f,narromine,2,a krupt pick,6,2019-04-26 11:34:26.871968,1000,460,19999,2
f,narromine,2,a krupt pick,6,2019-04-26 11:34:26.871968,500,460,13199,2
f,narromine,2,a krupt pick,6,2019-04-26 11:34:26.871968,700,460,16499,2
f,narromine,2,a krupt pick,6,2019-04-26 11:34:26.871968,950,460,15099,2
f,narromine,2,a krupt pick,6,2019-04-26 11:34:26.871968,600,460,12599,2
f,narromine,2,a krupt pick,6,2019-04-26 11:34:26.871968,1000,460,19999,2
f,narromine,2,a krupt pick,6,2019-04-26 11:34:26.871968,950,460,9899,2
f,narromine,2,a krupt pick,6,2019-04-26 11:34:26.871968,1000,460,19999,2
f,hawkesbury,5,chabreet,1,2019-04-26 11:34:26.871968,280,235,12599,1
f,hawkesbury,5,chabreet,1,2019-04-26 11:34:26.871968,300,235,24799,1
f,hawkesbury,5,chabreet,1,2019-04-26 11:34:26.871968,280,235,12599,1
f,hawkesbury,5,chabreet,1,2019-04-26 11:34:26.871968,300,235,24799,1
f,hawkesbury,5,chabreet,1,2019-04-26 11:34:26.871968,280,235,12599,1
f,hawkesbury,5,chabreet,1,2019-04-26 11:34:26.871968,300,235,24799,1
f,hawkesbury,4,kooringal star,9,2019-04-26 11:34:26.871968,750,700,11299,3
f,hawkesbury,4,kooringal star,9,2019-04-26 11:34:26.871968,1300,700,18199,3
f,hawkesbury,4,kooringal star,9,2019-04-26 11:34:26.871968,750,700,11299,3
f,hawkesbury,4,kooringal star,9,2019-04-26 11:34:26.871968,1300,700,18199,3
f,hawkesbury,4,kooringal star,9,2019-04-26 11:34:26.871968,750,700,11299,3
f,hawkesbury,4,kooringal star,9,2019-04-26 11:34:26.871968,1300,700,18199,3
f,hawkesbury,6,winch,6,2019-04-26 11:34:26.871968,600,480,12599,3
f,hawkesbury,6,winch,6,2019-04-26 11:34:26.871968,550,480,22099,3
f,hawkesbury,6,winch,6,2019-04-26 11:34:26.871968,550,480,17699,3
f,hawkesbury,6,winch,6,2019-04-26 11:34:26.871968,1000,480,39999,3
f,hawkesbury,6,winch,6,2019-04-26 11:34:26.871968,950,480,16299,3
f,hawkesbury,6,winch,6,2019-04-26 11:34:26.871968,1000,480,22199,3
f,hawkesbury,6,winch,6,2019-04-26 11:34:26.871968,1000,480,22199,3
f,hawkesbury,6,winch,6,2019-04-26 11:34:26.871968,950,480,9899,3
f,hawkesbury,6,winch,6,2019-04-26 11:34:26.871968,1000,480,22199,3
f,hawkesbury,6,winch,6,2019-04-26 11:34:26.871968,600,480,12599,3
f,hawkesbury,6,winch,6,2019-04-26 11:34:26.871968,550,480,17699,3
f,hawkesbury,6,winch,6,2019-04-26 11:34:26.871968,1000,480,39999,3
f,hawkesbury,6,winch,6,2019-04-26 11:34:26.871968,550,480,22099,3
f,hawkesbury,6,winch,6,2019-04-26 11:34:26.871968,950,480,9899,3
f,hawkesbury,6,winch,6,2019-04-26 11:34:26.871968,950,480,16299,3
f,hawkesbury,6,winch,6,2019-04-26 11:34:26.871968,1000,480,22199,3
f,hawkesbury,6,winch,6,2019-04-26 11:34:26.871968,1000,480,22199,3
f,hawkesbury,6,winch,6,2019-04-26 11:34:26.871968,600,480,12599,3
f,hawkesbury,6,winch,6,2019-04-26 11:34:26.871968,550,480,17699,3
f,hawkesbury,6,winch,6,2019-04-26 11:34:26.871968,1000,480,39999,3
f,hawkesbury,6,winch,6,2019-04-26 11:34:26.871968,550,480,22099,3
f,hawkesbury,6,winch,6,2019-04-26 11:34:26.871968,950,480,9899,3
f,hawkesbury,6,winch,6,2019-04-26 11:34:26.871968,950,480,16299,3
f,hawkesbury,6,winch,6,2019-04-26 11:34:26.871968,1000,480,22199,3
f,hawkesbury,6,chiang mai express,10,2019-04-26 11:34:26.871968,1000,1500,16599,8
f,hawkesbury,6,chiang mai express,10,2019-04-26 11:34:26.871968,1000,1500,16599,8
f,hawkesbury,6,chiang mai express,10,2019-04-26 11:34:26.871968,1000,1500,16599,8
f,hawkesbury,6,cloak,1,2019-04-26 11:34:26.871968,320,215,13499,5
f,hawkesbury,6,cloak,1,2019-04-26 11:34:26.871968,320,215,22599,5
f,hawkesbury,6,cloak,1,2019-04-26 11:34:26.871968,320,215,13499,5
f,hawkesbury,6,cloak,1,2019-04-26 11:34:26.871968,320,215,22599,5
f,hawkesbury,6,cloak,1,2019-04-26 11:34:26.871968,320,215,13499,5
f,hawkesbury,6,cloak,1,2019-04-26 11:34:26.871968,320,215,22599,5
f,hawkesbury,6,cloak,1,2019-04-26 11:34:26.871968,320,215,22599,5
f,hawkesbury,6,cloak,1,2019-04-26 11:34:26.871968,320,215,13499,5
f,hawkesbury,6,cloak,1,2019-04-26 11:34:26.871968,320,215,13499,5
f,hawkesbury,6,cloak,1,2019-04-26 11:34:26.871968,320,215,22599,5
f,hawkesbury,6,cloak,1,2019-04-26 11:34:26.871968,320,215,22599,5
f,hawkesbury,6,cloak,1,2019-04-26 11:34:26.871968,320,215,13499,5
f,sportsbet-ballarat,4,havaduel,5,2019-04-26 11:34:26.871968,700,650,18199,5
f,sportsbet-ballarat,4,havaduel,5,2019-04-26 11:34:26.871968,700,650,18199,5
f,sportsbet-ballarat,4,havaduel,5,2019-04-26 11:34:26.871968,700,650,18199,5
f,sportsbet-ballarat,4,havaduel,5,2019-04-26 11:34:26.871968,700,650,18199,5
f,sportsbet-ballarat,4,havaduel,5,2019-04-26 11:34:26.871968,700,650,18199,5
f,sportsbet-ballarat,4,havaduel,5,2019-04-26 11:34:26.871968,700,650,18199,5
f,narromine,3,comzig,3,2019-04-26 11:34:26.871968,2100,1800,10899,3
f,narromine,3,comzig,3,2019-04-26 11:34:26.871968,2100,1800,10899,3
f,narromine,3,comzig,3,2019-04-26 11:34:26.871968,2100,1800,10899,3
f,wagga,5,takookacod,3,2019-04-26 11:34:26.871968,320,291,7500,0
f,wagga,6,itsa fait accompli,1,2019-04-26 11:34:26.871968,2100,2597,5000,0
f,wagga,6,itsa fait accompli,1,2019-04-26 11:34:26.871968,1840,2597,700,0
f,wagga,6,class clown,2,2019-04-26 11:34:26.871968,700,954,10400,2
f,narromine,3,yabulu lad,10,2019-04-26 11:34:26.871968,1700,1900,14299,6
f,narromine,3,yabulu lad,10,2019-04-26 11:34:26.871968,4100,1900,7199,6
f,narromine,3,yabulu lad,10,2019-04-26 11:34:26.871968,4100,1900,4699,6
f,narromine,3,yabulu lad,10,2019-04-26 11:34:26.871968,4100,1900,7199,6
f,narromine,3,yabulu lad,10,2019-04-26 11:34:26.871968,4600,1900,8899,6
f,narromine,3,yabulu lad,10,2019-04-26 11:34:26.871968,1700,1900,14299,6
f,narromine,3,yabulu lad,10,2019-04-26 11:34:26.871968,4100,1900,4699,6
f,narromine,3,yabulu lad,10,2019-04-26 11:34:26.871968,4100,1900,7199,6
f,narromine,3,yabulu lad,10,2019-04-26 11:34:26.871968,4600,1900,8899,6
f,narromine,3,yabulu lad,10,2019-04-26 11:34:26.871968,4100,1900,7199,6
f,narromine,3,yabulu lad,10,2019-04-26 11:34:26.871968,1700,1900,14299,6
f,narromine,3,yabulu lad,10,2019-04-26 11:34:26.871968,4100,1900,4699,6
f,narromine,3,yabulu lad,10,2019-04-26 11:34:26.871968,4100,1900,7199,6
f,narromine,3,yabulu lad,10,2019-04-26 11:34:26.871968,4600,1900,8899,6
f,narromine,3,yabulu lad,10,2019-04-26 11:34:26.871968,4100,1900,7199,6
f,narromine,5,go beau jangles,10,2019-04-26 11:34:26.871968,1900,2100,11499,6
f,narromine,5,go beau jangles,10,2019-04-26 11:34:26.871968,3400,2100,11699,6
f,narromine,5,go beau jangles,10,2019-04-26 11:34:26.871968,1700,2100,12999,6
f,narromine,5,go beau jangles,10,2019-04-26 11:34:26.871968,6700,2100,7999,6
f,narromine,5,go beau jangles,10,2019-04-26 11:34:26.871968,6100,2100,5099,6
f,narromine,5,go beau jangles,10,2019-04-26 11:34:26.871968,6700,2100,6199,6
f,narromine,5,go beau jangles,10,2019-04-26 11:34:26.871968,6100,2100,3499,6
f,narromine,5,go beau jangles,10,2019-04-26 11:34:26.871968,6700,2100,6199,6
f,narromine,5,go beau jangles,10,2019-04-26 11:34:26.871968,6100,2100,6799,6
f,narromine,5,go beau jangles,10,2019-04-26 11:34:26.871968,1700,2100,12999,6
f,narromine,5,go beau jangles,10,2019-04-26 11:34:26.871968,6700,2100,6199,6
f,narromine,5,go beau jangles,10,2019-04-26 11:34:26.871968,6100,2100,6799,6
f,narromine,5,go beau jangles,10,2019-04-26 11:34:26.871968,1900,2100,11499,6
f,narromine,5,go beau jangles,10,2019-04-26 11:34:26.871968,3400,2100,11699,6
f,narromine,5,go beau jangles,10,2019-04-26 11:34:26.871968,6700,2100,7999,6
f,narromine,5,go beau jangles,10,2019-04-26 11:34:26.871968,6100,2100,5099,6
f,narromine,5,go beau jangles,10,2019-04-26 11:34:26.871968,6700,2100,6199,6
f,narromine,5,go beau jangles,10,2019-04-26 11:34:26.871968,6100,2100,3499,6
f,narromine,5,go beau jangles,10,2019-04-26 11:34:26.871968,1700,2100,12999,6
f,narromine,5,go beau jangles,10,2019-04-26 11:34:26.871968,6700,2100,6199,6
f,narromine,5,go beau jangles,10,2019-04-26 11:34:26.871968,6100,2100,6799,6
f,narromine,5,go beau jangles,10,2019-04-26 11:34:26.871968,1900,2100,11499,6
f,narromine,5,go beau jangles,10,2019-04-26 11:34:26.871968,3400,2100,11699,6
f,narromine,5,go beau jangles,10,2019-04-26 11:34:26.871968,6700,2100,7999,6
f,narromine,5,go beau jangles,10,2019-04-26 11:34:26.871968,6100,2100,5099,6
f,narromine,5,go beau jangles,10,2019-04-26 11:34:26.871968,6700,2100,6199,6
f,narromine,5,go beau jangles,10,2019-04-26 11:34:26.871968,6100,2100,3499,6
f,narromine,5,zoutenant,5,2019-04-26 11:34:26.871968,2600,1700,6499,5
f,narromine,5,zoutenant,5,2019-04-26 11:34:26.871968,2600,1700,6499,5
f,narromine,5,zoutenant,5,2019-04-26 11:34:26.871968,2600,1700,6499,5
f,narromine,5,tully ho,11,2019-04-26 11:34:26.871968,950,600,9899,9
f,narromine,5,tully ho,11,2019-04-26 11:34:26.871968,1100,600,14899,9
f,narromine,5,tully ho,11,2019-04-26 11:34:26.871968,1100,600,16899,9
f,narromine,5,tully ho,11,2019-04-26 11:34:26.871968,1400,600,12999,9
f,narromine,5,tully ho,11,2019-04-26 11:34:26.871968,950,600,9899,9
f,narromine,5,tully ho,11,2019-04-26 11:34:26.871968,1100,600,14899,9
f,narromine,5,tully ho,11,2019-04-26 11:34:26.871968,1100,600,16899,9
f,narromine,5,tully ho,11,2019-04-26 11:34:26.871968,1400,600,12999,9
f,narromine,5,tully ho,11,2019-04-26 11:34:26.871968,950,600,9899,9
f,narromine,5,tully ho,11,2019-04-26 11:34:26.871968,1100,600,14899,9
f,narromine,5,tully ho,11,2019-04-26 11:34:26.871968,1100,600,16899,9
f,narromine,5,tully ho,11,2019-04-26 11:34:26.871968,1400,600,12999,9
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,1100,1400,17899,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,950,1400,9899,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,1700,1400,14299,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,1300,1400,13999,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,1300,1400,13999,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,2300,1400,17499,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,2600,1400,14999,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,2600,1400,14999,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,2300,1400,17499,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,2600,1400,16599,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,950,1400,9899,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,2300,1400,17499,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,1100,1400,17899,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,1700,1400,14299,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,1300,1400,13999,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,1300,1400,13999,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,2300,1400,17499,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,2600,1400,14999,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,2600,1400,14999,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,2600,1400,16599,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,950,1400,9899,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,2300,1400,17499,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,1100,1400,17899,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,1700,1400,14299,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,1300,1400,13999,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,1300,1400,13999,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,2300,1400,17499,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,2600,1400,14999,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,2600,1400,14999,5
f,narromine,6,rehanaat,2,2019-04-26 11:34:26.871968,2600,1400,16599,5
f,narromine,6,eyesaw,1,2019-04-26 11:34:26.871968,200,195,79999,4
f,narromine,6,eyesaw,1,2019-04-26 11:34:26.871968,270,195,23299,4
f,narromine,6,eyesaw,1,2019-04-26 11:34:26.871968,275,195,12899,4
f,narromine,6,eyesaw,1,2019-04-26 11:34:26.871968,200,195,79999,4
f,narromine,6,eyesaw,1,2019-04-26 11:34:26.871968,275,195,12899,4
f,narromine,6,eyesaw,1,2019-04-26 11:34:26.871968,270,195,23299,4
f,narromine,6,eyesaw,1,2019-04-26 11:34:26.871968,200,195,79999,4
f,narromine,6,eyesaw,1,2019-04-26 11:34:26.871968,275,195,12899,4
f,narromine,6,eyesaw,1,2019-04-26 11:34:26.871968,270,195,23299,4
f,narromine,6,minamahal,5,2019-04-26 11:34:26.871968,650,900,11499,6
f,narromine,6,minamahal,5,2019-04-26 11:34:26.871968,1700,900,14899,6
f,narromine,6,minamahal,5,2019-04-26 11:34:26.871968,1600,900,15999,6
f,narromine,6,minamahal,5,2019-04-26 11:34:26.871968,1700,900,14899,6
f,narromine,6,minamahal,5,2019-04-26 11:34:26.871968,1600,900,15999,6
f,narromine,6,minamahal,5,2019-04-26 11:34:26.871968,650,900,11499,6
f,narromine,6,minamahal,5,2019-04-26 11:34:26.871968,1700,900,14899,6
f,narromine,6,minamahal,5,2019-04-26 11:34:26.871968,1600,900,15999,6
f,narromine,6,minamahal,5,2019-04-26 11:34:26.871968,650,900,11499,6
f,narromine,6,ready's queen,11,2019-04-26 11:34:26.871968,1900,2600,10999,9
f,narromine,6,ready's queen,11,2019-04-26 11:34:26.871968,1900,2600,6999,9
f,narromine,6,ready's queen,11,2019-04-26 11:34:26.871968,7100,2600,4099,9
f,narromine,6,ready's queen,11,2019-04-26 11:34:26.871968,5100,2600,5699,9
f,narromine,6,ready's queen,11,2019-04-26 11:34:26.871968,2600,2600,9899,9
f,narromine,6,ready's queen,11,2019-04-26 11:34:26.871968,8100,2600,6999,9
f,narromine,6,ready's queen,11,2019-04-26 11:34:26.871968,8100,2600,3899,9
f,narromine,6,ready's queen,11,2019-04-26 11:34:26.871968,7100,2600,4099,9
f,narromine,6,ready's queen,11,2019-04-26 11:34:26.871968,10100,2600,2699,9
f,narromine,6,ready's queen,11,2019-04-26 11:34:26.871968,7100,2600,4099,9
f,narromine,6,ready's queen,11,2019-04-26 11:34:26.871968,2600,2600,9899,9
f,narromine,6,ready's queen,11,2019-04-26 11:34:26.871968,8100,2600,6999,9
f,narromine,6,ready's queen,11,2019-04-26 11:34:26.871968,1900,2600,10999,9
f,narromine,6,ready's queen,11,2019-04-26 11:34:26.871968,1900,2600,6999,9
f,narromine,6,ready's queen,11,2019-04-26 11:34:26.871968,5100,2600,5699,9
f,narromine,6,ready's queen,11,2019-04-26 11:34:26.871968,8100,2600,3899,9
f,narromine,6,ready's queen,11,2019-04-26 11:34:26.871968,10100,2600,2699,9
f,narromine,6,ready's queen,11,2019-04-26 11:34:26.871968,7100,2600,4099,9
f,narromine,6,ready's queen,11,2019-04-26 11:34:26.871968,7100,2600,4099,9
f,narromine,6,ready's queen,11,2019-04-26 11:34:26.871968,2600,2600,9899,9
f,narromine,6,ready's queen,11,2019-04-26 11:34:26.871968,8100,2600,6999,9
f,narromine,6,ready's queen,11,2019-04-26 11:34:26.871968,1900,2600,10999,9
f,narromine,6,ready's queen,11,2019-04-26 11:34:26.871968,1900,2600,6999,9
f,narromine,6,ready's queen,11,2019-04-26 11:34:26.871968,5100,2600,5699,9
f,narromine,6,ready's queen,11,2019-04-26 11:34:26.871968,8100,2600,3899,9
f,narromine,6,ready's queen,11,2019-04-26 11:34:26.871968,10100,2600,2699,9
f,narromine,6,ready's queen,11,2019-04-26 11:34:26.871968,7100,2600,4099,9
f,narromine,7,shadow force,3,2019-04-26 11:34:26.871968,1300,1500,15699,9
f,narromine,7,shadow force,3,2019-04-26 11:34:26.871968,1200,1500,8799,9
f,narromine,7,shadow force,3,2019-04-26 11:34:26.871968,2100,1500,17899,9
f,narromine,7,shadow force,3,2019-04-26 11:34:26.871968,3400,1500,14499,9
f,narromine,7,shadow force,3,2019-04-26 11:34:26.871968,3400,1500,11399,9
f,narromine,7,shadow force,3,2019-04-26 11:34:26.871968,3400,1500,7799,9
f,narromine,7,shadow force,3,2019-04-26 11:34:26.871968,3400,1500,11399,9
f,narromine,7,shadow force,3,2019-04-26 11:34:26.871968,3400,1500,11399,9
f,narromine,7,shadow force,3,2019-04-26 11:34:26.871968,1300,1500,15699,9
f,narromine,7,shadow force,3,2019-04-26 11:34:26.871968,1200,1500,8799,9
f,narromine,7,shadow force,3,2019-04-26 11:34:26.871968,2100,1500,17899,9
f,narromine,7,shadow force,3,2019-04-26 11:34:26.871968,3400,1500,11399,9
f,narromine,7,shadow force,3,2019-04-26 11:34:26.871968,3400,1500,11399,9
f,narromine,7,shadow force,3,2019-04-26 11:34:26.871968,3400,1500,14499,9
f,narromine,7,shadow force,3,2019-04-26 11:34:26.871968,3400,1500,11399,9
f,narromine,7,shadow force,3,2019-04-26 11:34:26.871968,3400,1500,7799,9
f,narromine,7,shadow force,3,2019-04-26 11:34:26.871968,1300,1500,15699,9
f,narromine,7,shadow force,3,2019-04-26 11:34:26.871968,1200,1500,8799,9
f,narromine,7,shadow force,3,2019-04-26 11:34:26.871968,2100,1500,17899,9
f,narromine,7,shadow force,3,2019-04-26 11:34:26.871968,3400,1500,11399,9
f,narromine,7,shadow force,3,2019-04-26 11:34:26.871968,3400,1500,11399,9
f,narromine,7,shadow force,3,2019-04-26 11:34:26.871968,3400,1500,14499,9
f,narromine,7,shadow force,3,2019-04-26 11:34:26.871968,3400,1500,11399,9
f,narromine,7,shadow force,3,2019-04-26 11:34:26.871968,3400,1500,7799,9
f,kilcoy,3,supervisor,3,2019-04-26 11:34:26.871968,850,500,14499,1
f,kilcoy,3,supervisor,3,2019-04-26 11:34:26.871968,950,500,15099,1
f,kilcoy,3,supervisor,3,2019-04-26 11:34:26.871968,950,500,9899,1
f,kilcoy,3,supervisor,3,2019-04-26 11:34:26.871968,950,500,16299,1
f,kilcoy,3,supervisor,3,2019-04-26 11:34:26.871968,850,500,14499,1
f,kilcoy,3,supervisor,3,2019-04-26 11:34:26.871968,950,500,15099,1
f,kilcoy,3,supervisor,3,2019-04-26 11:34:26.871968,950,500,16299,1
f,kilcoy,3,supervisor,3,2019-04-26 11:34:26.871968,950,500,9899,1
f,kilcoy,3,supervisor,3,2019-04-26 11:34:26.871968,850,500,14499,1
f,kilcoy,3,supervisor,3,2019-04-26 11:34:26.871968,950,500,15099,1
f,kilcoy,3,supervisor,3,2019-04-26 11:34:26.871968,950,500,16299,1
f,kilcoy,3,supervisor,3,2019-04-26 11:34:26.871968,950,500,9899,1
f,wagga,7,mr tindall,1,2019-04-26 11:34:26.871968,1400,1325,7500,0
f,wagga,7,oh what a thief,2,2019-04-26 11:34:26.871968,1300,1027,5500,0
f,kilcoy,4,scent of a woman,6,2019-04-26 11:34:26.871968,850,750,9899,4
f,kilcoy,4,scent of a woman,6,2019-04-26 11:34:26.871968,850,750,9899,4
f,kilcoy,4,scent of a woman,6,2019-04-26 11:34:26.871968,850,750,9899,4
f,sportsbet-ballarat,7,boltoutoftheblue,2,2019-04-26 11:34:26.871968,700,0,18199,3
f,sportsbet-ballarat,7,boltoutoftheblue,2,2019-04-26 11:34:26.871968,700,0,18199,3
f,sportsbet-ballarat,7,boltoutoftheblue,2,2019-04-26 11:34:26.871968,700,0,18199,3
f,sportsbet-ballarat,7,cadabra,11,2019-04-26 11:34:26.871968,1500,0,11999,7
f,sportsbet-ballarat,7,cadabra,11,2019-04-26 11:34:26.871968,1500,0,7899,7
f,sportsbet-ballarat,7,cadabra,11,2019-04-26 11:34:26.871968,4100,0,12499,7
